county+AF8-name,state+AF8-abbr,value
Clark County,OH,0.14803285776048
Clermont County,OH,0.16344136162276
Cuyahoga County,OH,0.12515220172315
Delaware County,OH,0.17104139991464
Fairfield County,OH,0.17746671887236
Franklin County,OH,0.2061114820821
Fulton County,OH,0.11174991016888
Geauga County,OH,0.080243280361
Greene County,OH,0.32712294043093
Hamilton County,OH,0.13439182728599
Hocking County,OH,0.11532985287138
Jefferson County,OH,0.12618058179071
Lake County,OH,0.12846555037057
Lawrence County,OH,0.11926605504587
Licking County,OH,0.13722222222222
Lorain County,OH,0.13383838383838
Lucas County,OH,0.13901756839437
Madison County,OH,0.09885057471264
Mahoning County,OH,0.10364555614689
Medina County,OH,0.14281752634498
Miami County,OH,0.15183313900764
Montgomery County,OH,0.19603579916064
Morrow County,OH,0.12051709758132
Ottawa County,OH,0.13462686567164
Perry County,OH,0.16074188562597
Pickaway County,OH,0.20677877036259
Portage County,OH,0.14854003459151
Richland County,OH,0.1540186077794
Stark County,OH,0.11595368285622
Summit County,OH,0.13865320927299
Trumbull County,OH,0.09780247859972
Union County,OH,0.2347614071752
Warren County,OH,0.17236310180081
Wood County,OH,0.19837073031299
Canadian County,OK,0.24508975712777
Cleveland County,OK,0.30349916686503
Comanche County,OK,0.44186046511628
Cotton County,OK,0.13645621181263
Creek County,OK,0.11218335343788
Garfield County,OK,0.25813609467456
Grady County,OK,0.20796139927624
Lincoln County,OK,0.15764620414094
Logan County,OK,0.19988013185496
McClain County,OK,0.27576489533011
Oklahoma County,OK,0.2621447856574
Okmulgee County,OK,0.12354923249719
Osage County,OK,0.13586956521739
Pawnee County,OK,0.07516891891892
Rogers County,OK,0.17333895210001
Sequoyah County,OK,0.16543126684636
Tulsa County,OK,0.1991867729427
Wagoner County,OK,0.17935920141684
Benton County,OR,0.18252759802056
Clackamas County,OR,0.15823984232868
Columbia County,OR,0.11175138917473
Deschutes County,OR,0.11119459053343
Jackson County,OR,0.13855683547055
Josephine County,OR,0.10870059064062
Lane County,OR,0.15347808750498
Linn County,OR,0.15747520622857
Marion County,OR,0.15564663473409
Multnomah County,OR,0.17020936124817
Polk County,OR,0.13168073136428
Washington County,OR,0.20961422063649
Yamhill County,OR,0.18481933974526
Adams County,PA,0.13886036960986
Allegheny County,PA,0.13682297247806
Armstrong County,PA,0.12037212834631
Beaver County,PA,0.13614831754329
Berks County,PA,0.11082173327346
Blair County,PA,0.14861156843376
Bucks County,PA,0.1308239478364
Butler County,PA,0.13525212636695
Cambria County,PA,0.15373831775701
Carbon County,PA,0.13890489913545
Centre County,PA,0.20203415369161
Chester County,PA,0.13994961026691
Columbia County,PA,0.12911025145068
Cumberland County,PA,0.19565217391304
Dauphin County,PA,0.16132410262377
Delaware County,PA,0.11374751642977
Erie County,PA,0.13392536317438
Fayette County,PA,0.11631944444444
Franklin County,PA,0.16312459441921
Lackawanna County,PA,0.10785498489426
Lancaster County,PA,0.12589790748517
Lebanon County,PA,0.1327414227776
Lehigh County,PA,0.11330157165544
Luzerne County,PA,0.1191946185035
Lycoming County,PA,0.19521240728254
Mercer County,PA,0.11233885819521
Monroe County,PA,0.13082901554404
Montgomery County,PA,0.12705302972609
Montour County,PA,0.19385515727871
Northampton County,PA,0.11205642001567
Perry County,PA,0.16195913461538
Philadelphia County,PA,0.14818476222942
Pike County,PA,0.14112811144097
Washington County,PA,0.14043734814301
Westmoreland County,PA,0.13307766059444
Wyoming County,PA,0.149
York County,PA,0.17360496014172
Bristol County,RI,0.1547570436913
Kent County,RI,0.14733657284313
Newport County,RI,0.16608787558508
Providence County,RI,0.15170361326262
Washington County,RI,0.15340980713475
Aiken County,SC,0.20007578628268
Anderson County,SC,0.16741437014883
Beaufort County,SC,0.19134913602127
Berkeley County,SC,0.28875174557412
Calhoun County,SC,0.07470747074707
Charleston County,SC,0.20631629867662
Chester County,SC,0.09394250513347
Clarendon County,SC,0.1095041322314
Darlington County,SC,0.16208425720621
Dorchester County,SC,0.31417576961271
Edgefield County,SC,0.30513595166163
Fairfield County,SC,0.14814814814815
Florence County,SC,0.18505079825835
Greenville County,SC,0.17417214058373
Horry County,SC,0.10306847772539
Jasper County,SC,0.22412480974125
Kershaw County,SC,0.22271037512673
Lancaster County,SC,0.12615834823606
Laurens County,SC,0.1389020350213
Lexington County,SC,0.22779291553134
Pickens County,SC,0.17993527508091
Richland County,SC,0.2788083377032
Saluda County,SC,0.14814814814815
Spartanburg County,SC,0.21206279261911
Sumter County,SC,0.3720436067997
York County,SC,0.21666384992395
Lincoln County,SD,0.20381526104418
McCook County,SD,0.13564668769716
Meade County,SD,0.40006975933031
Minnehaha County,SD,0.22612921669525
Pennington County,SD,0.24533957845433
Turner County,SD,0.16123188405797
Union County,SD,0.21212121212121
Anderson County,TN,0.18400530944085
Blount County,TN,0.15990333299768
Bradley County,TN,0.15015062628825
Campbell County,TN,0.13452743902439
Cannon County,TN,0.16647531572905
Carter County,TN,0.15768551236749
Cheatham County,TN,0.19190346438303
Chester County,TN,0.18821292775665
Crockett County,TN,0.15861214374226
Davidson County,TN,0.19919049830801
Dickson County,TN,0.20563961485557
Fayette County,TN,0.13978494623656
Gibson County,TN,0.18273769386379
Grainger County,TN,0.11945812807882
Hamblen County,TN,0.09807399898632
Hamilton County,TN,0.15608817194446
Hawkins County,TN,0.19284294234592
Jefferson County,TN,0.15832940066069
Knox County,TN,0.19468967137726
Loudon County,TN,0.08480228680324
Macon County,TN,0.0676625659051
Madison County,TN,0.1925597874225
Marion County,TN,0.12688172043011
Maury County,TN,0.16282074949234
Montgomery County,TN,0.48020029049767
Morgan County,TN,0.07612231620039
Polk County,TN,0.16225749559083
Roane County,TN,0.15027373985275
Robertson County,TN,0.23340471092077
Rutherford County,TN,0.27692817313532
Sequatchie County,TN,0.22266244057052
Shelby County,TN,0.17243708162009
Smith County,TN,0.14784205693297
Stewart County,TN,0.2491781722551
Sullivan County,TN,0.14565553117126
Sumner County,TN,0.17406912673234
Tipton County,TN,0.28926794598436
Trousdale County,TN,0.36608344549125
Unicoi County,TN,0.08063530849114
Union County,TN,0.15604867573372
Washington County,TN,0.16931703281552
Williamson County,TN,0.16649879129734
Wilson County,TN,0.20546727414157
Archer County,TX,0.17970049916805
Armstrong County,TX,0.24260355029586
Atascosa County,TX,0.27144646211647
Austin County,TX,0.16603487490523
Bandera County,TX,0.21570838030815
Bastrop County,TX,0.21036151437518
Bell County,TX,0.55347738150069
Bexar County,TX,0.35056576067191
Bowie County,TX,0.24580454096742
Brazoria County,TX,0.22806717904925
Brazos County,TX,0.33030701230438
Burleson County,TX,0.2341824157765
Caldwell County,TX,0.20249653259362
Callahan County,TX,0.17357512953368
Cameron County,TX,0.17897302822993
Carson County,TX,0.18604651162791
Chambers County,TX,0.27583225248595
Clay County,TX,0.18096357226792
Collin County,TX,0.22627510854526
Comal County,TX,0.282324596627
Coryell County,TX,0.50199241908835
Crosby County,TX,0.02752293577982
Dallas County,TX,0.20104218090066
Denton County,TX,0.24334296186616
Ector County,TX,0.2516814159292
El Paso County,TX,0.4044309662202
Ellis County,TX,0.23343907445419
Falls County,TX,0.17003367003367
Fort Bend County,TX,0.19397530104259
Galveston County,TX,0.22101011976604
Goliad County,TX,0.14563106796117
Grayson County,TX,0.17772677377507
Gregg County,TX,0.19613370922271
Guadalupe County,TX,0.41592521680369
Hardin County,TX,0.19108115115375
Harris County,TX,0.24707113232843
Harrison County,TX,0.12424100887436
Hays County,TX,0.27572977481234
Hidalgo County,TX,0.19983534577387
Hudspeth County,TX,0.05769230769231
Hunt County,TX,0.17738223108792
Irion County,TX,0.12371134020619
Jefferson County,TX,0.14903190619035
Johnson County,TX,0.18672355377086
Jones County,TX,0.12035541195477
Kaufman County,TX,0.25047053713624
Kendall County,TX,0.21275232297341
Lampasas County,TX,0.3449634214969
Liberty County,TX,0.29730719912072
Lubbock County,TX,0.27075812274368
Lynn County,TX,0.20209059233449
Martin County,TX,0.23076923076923
McLennan County,TX,0.19951906561319
Medina County,TX,0.19348749410099
Midland County,TX,0.2454741961632
Montgomery County,TX,0.23120692925334
Nueces County,TX,0.24422606301621
Oldham County,TX,0.04285714285714
Orange County,TX,0.17894736842105
Parker County,TX,0.21905927966534
Potter County,TX,0.18446440452428
Randall County,TX,0.23475964078183
Robertson County,TX,0.0840652446675
Rockwall County,TX,0.26263850415512
Rusk County,TX,0.11850699844479
San Patricio County,TX,0.25560747663551
Smith County,TX,0.15461642905635
Sterling County,TX,0
Tarrant County,TX,0.24413591928293
Taylor County,TX,0.34485043544112
Tom Green County,TX,0.29296077377754
Travis County,TX,0.28946087498296
Upshur County,TX,0.13098330241187
Victoria County,TX,0.22952567063422
Waller County,TX,0.18107221006565
Webb County,TX,0.18961303462322
Wichita County,TX,0.34217410915652
Williamson County,TX,0.27559844233192
Wilson County,TX,0.2489102005231
Wise County,TX,0.20879120879121
Box Elder County,UT,0.22411589262889
Cache County,UT,0.22478299910207
Davis County,UT,0.34980792385758
Juab County,UT,0.22650602409639
Morgan County,UT,0.23900573613767
Salt Lake County,UT,0.21390986044383
Tooele County,UT,0.30576155162578
Utah County,UT,0.26112199216564
Washington County,UT,0.10144522144522
Weber County,UT,0.25478077510361
Albemarle County,VA,0.22043251304996
Alexandria City,VA,0.46470588235294
Amelia County,VA,0.23265306122449
Amherst County,VA,0.14346978557505
Appomattox County,VA,0.21677327647477
Arlington County,VA,0.44132380717747
Augusta County,VA,0.12606232294618
Bedford County,VA,0.14378689268957
Botetourt County,VA,0.12347401464946
Bristol City,VA,0.13651315789474
Campbell County,VA,0.18415206121945
Charles City County,VA,0.12121212121212
Charlottesville City,VA,0.21824686940966
Chesapeake City,VA,0.39121198568873
Chesterfield County,VA,0.23796855146125
Clarke County,VA,0.14703196347032
Colonial Heights City,VA,0.25996430696014
Craig County,VA,0.078125
Culpeper County,VA,0.18787878787879
Dinwiddie County,VA,0.17299578059072
Fairfax City,VA,0.23330990864371
Fairfax County,VA,0.36385745146258
Falls Church City,VA,0.55396475770925
Fauquier County,VA,0.21307189542484
Fluvanna County,VA,0.15269855199649
Franklin City,VA,0.18134715025907
Franklin County,VA,0.0796332046332
Frederick County,VA,0.18724915097252
Fredericksburg City,VA,0.39371337240277
Giles County,VA,0.15666327568667
Gloucester County,VA,0.26399447131997
Goochland County,VA,0.16013071895425
Greene County,VA,0.21926229508197
Hampton City,VA,0.40394743842102
Hanover County,VA,0.20310781078108
Harrisonburg City,VA,0.33009708737864
Henrico County,VA,0.19335448321924
Hopewell City,VA,0.40279787747226
Isle of Wight County,VA,0.34603258013663
James City County,VA,0.27611707113842
King and Queen County,VA,0.10536779324056
King William County,VA,0.18909410729991
Loudoun County,VA,0.34587356531244
Lynchburg City,VA,0.25594111461619
Madison County,VA,0.09245742092457
Manassas City,VA,0.35708117443869
Manassas Park City,VA,0.50655021834061
Mathews County,VA,0.08477666362808
Montgomery County,VA,0.20168067226891
Nelson County,VA,0.16652858326429
New Kent County,VA,0.15020576131687
Newport News City,VA,0.38702403525855
Norfolk City,VA,0.49119744465904
Petersburg City,VA,0.22360497792051
Poquoson City,VA,0.37394957983193
Portsmouth City,VA,0.35241258058214
Powhatan County,VA,0.20778032036613
Prince George County,VA,0.44048130640309
Prince William County,VA,0.39777877975272
Pulaski County,VA,0.14713791778717
Radford City,VA,0.19638554216867
Rappahannock County,VA,0.09220985691574
Richmond City,VA,0.1979501948162
Roanoke City,VA,0.20210298438225
Roanoke County,VA,0.19140804158386
Rockingham County,VA,0.1817770743839
Salem City,VA,0.15741270749857
Scott County,VA,0.08010680907877
Southampton County,VA,0.23488120950324
Spotsylvania County,VA,0.3030908701549
Stafford County,VA,0.50859732965463
Staunton City,VA,0.19331065759637
Suffolk City,VA,0.41678116698727
Sussex County,VA,0.26899383983573
Virginia Beach City,VA,0.43588112654157
Warren County,VA,0.1796875
Washington County,VA,0.06785411365564
Waynesboro City,VA,0.19407687460618
Williamsburg City,VA,0.2388503468781
Winchester City,VA,0.25558739255014
York County,VA,0.42248632730332
Chittenden County,VT,0.16894329896907
Franklin County,VT,0.19669827889006
Grand Isle County,VT,0.06962025316456
Asotin County,WA,0.14855769230769
Benton County,WA,0.17914979757085
Chelan County,WA,0.16415133347116
Clark County,WA,0.18030487804878
Cowlitz County,WA,0.14492753623188
Douglas County,WA,0.1183110367893
Franklin County,WA,0.22817354043921
King County,WA,0.18827611576739
Kitsap County,WA,0.30736625389809
Pierce County,WA,0.33178298179112
Skagit County,WA,0.19407924979314
Skamania County,WA,0.13162393162393
Snohomish County,WA,0.21313413169011
Spokane County,WA,0.2154571072204
Stevens County,WA,0.15655447298494
Thurston County,WA,0.30520291363163
Walla Walla County,WA,0.20305010893246
Whatcom County,WA,0.18097301831399
Yakima County,WA,0.1180922852453
Brown County,WI,0.1833536105346
Calumet County,WI,0.13714285714286
Chippewa County,WI,0.13461969934934
Columbia County,WI,0.14439768542872
Dane County,WI,0.19272947068474
Douglas County,WI,0.16617560400707
Eau Claire County,WI,0.19042663891779
Fond du Lac County,WI,0.09215250470166
Green County,WI,0.12047619047619
Iowa County,WI,0.13159746657284
Kenosha County,WI,0.18675262555891
Kewaunee County,WI,0.08922558922559
La Crosse County,WI,0.19920896506262
Lincoln County,WI,0.13993174061433
Marathon County,WI,0.16765630457562
Milwaukee County,WI,0.16316992633985
Oconto County,WI,0.12999675008125
Outagamie County,WI,0.15333333333333
Ozaukee County,WI,0.14837750805053
Pierce County,WI,0.13330547430004
Racine County,WI,0.14195583596215
Rock County,WI,0.12668902731193
Sheboygan County,WI,0.1234756097561
St. Croix County,WI,0.17702127659574
Washington County,WI,0.14880171694289
Waukesha County,WI,0.11010865347303
Winnebago County,WI,0.16550852811118
Berkeley County,WV,0.21104257255536
Boone County,WV,0.08216136195411
Brooke County,WV,0.16203460933403
Cabell County,WV,0.14460419765328
Clay County,WV,0.08061420345489
Fayette County,WV,0.14167585446527
Hampshire County,WV,0.13156732891832
Hancock County,WV,0.08623548922056
Jackson County,WV,0.16190476190476
Jefferson County,WV,0.22147132651091
Kanawha County,WV,0.13496830163497
Lincoln County,WV,0.03975058456742
Marshall County,WV,0.10877192982456
Mineral County,WV,0.15387912558937
Monongalia County,WV,0.19807616804083
Morgan County,WV,0.14936247723133
Ohio County,WV,0.10755308040376
Preston County,WV,0.18319253001334
Putnam County,WV,0.16430817610063
Raleigh County,WV,0.15741062131204
Wayne County,WV,0.0802888700085
Wirt County,WV,0.14168377823409
Wood County,WV,0.16058621764889
Laramie County,WY,0.32937165124208
Natrona County,WY,0.2717333803562
Aleutians East Borough,AK,0.08771929824561
Aleutians West Census Area,AK,0.07174887892377
Bethel Census Area,AK,0.09535452322738
Bristol Bay Borough,AK,0.01724137931034
Denali Borough,AK,0
Dillingham Census Area,AK,0.06986899563319
Haines Borough,AK,0.02139037433155
Hoonah+AC0-Angoon Census Area,AK,0.014440433213
Juneau City and Borough,AK,0.06728444802579
Kenai Peninsula Borough,AK,0.02172325666302
Ketchikan Gateway Borough,AK,0.06609195402299
Kodiak Island Borough,AK,0.09672830725462
Kusilvak County,AK,0.12607449856734
Lake and Peninsula Borough,AK,0
Nome Census Area,AK,0.20689655172414
North Slope Borough,AK,0.10027855153203
Northwest Arctic Borough,AK,0
Petersburg Census Area,AK,0.07906976744186
Prince of Wales+AC0-Hyder Census Area,AK,0.13232830820771
Sitka City and Borough,AK,0.02156640181612
Skagway Municipality,AK,0.18691588785047
Southeast Fairbanks Census Area,AK,0.06033519553073
Valdez+AC0-Cordova Census Area,AK,0.04085422469824
Wrangell City and Borough,AK,0.12345679012346
Yakutat City and Borough,AK,0
Yukon+AC0-Koyukuk Census Area,AK,0.01440329218107
Barbour County,AL,0.03427419354839
Bullock County,AL,0.13112391930836
Butler County,AL,0.04859028194361
Chambers County,AL,0.0505016722408
Cherokee County,AL,0.0289046653144
Choctaw County,AL,0.05163043478261
Clarke County,AL,0.02006688963211
Clay County,AL,0.04124579124579
Cleburne County,AL,0
Coffee County,AL,0.09135344682286
Conecuh County,AL,0.12360594795539
Coosa County,AL,0
Covington County,AL,0.06122961104141
Crenshaw County,AL,0.14466403162055
Cullman County,AL,0.04515587865231
Dale County,AL,0.08333333333333
Dallas County,AL,0.08463661453542
DeKalb County,AL,0.04283216783217
Escambia County,AL,0.0613266583229
Fayette County,AL,0.05487804878049
Franklin County,AL,0.04198113207547
Jackson County,AL,0.02403605408112
Lamar County,AL,0.02167182662539
Macon County,AL,0.01238938053097
Marengo County,AL,0.02744097000638
Marion County,AL,0.12637828668363
